%,CANDIDATE,CONSTITUENCY,No.,PARTY,SEX,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
0.05,S.M. TARIQ ANWAR,KANPUR,11,IND,M,UTTAR PRADESH,353,687998,680263,1401922,49.08
0.05,TARANA SHARFUDDIN,KANPUR,12,IND,F,UTTAR PRADESH,330,687998,680263,1401922,49.08
0.04,DR. VIJAI NARAIN PAL,KANPUR,13,IND,M,UTTAR PRADESH,284,687998,680263,1401922,49.08
0.02,RAM BALI SINGH JOHRI,KANPUR,14,IND,M,UTTAR PRADESH,151,687998,680263,1401922,49.08
39.34,SUKHDA MISHRA,ETAWAH,1,BJP,F,UTTAR PRADESH,259980,668828,660855,1136845,58.83
34.64,RAM SINGH SHAKYA,ETAWAH,2,SP,M,UTTAR PRADESH,228942,668828,660855,1136845,58.83
21.37,MUNSHI LAL,ETAWAH,3,BSP,M,UTTAR PRADESH,141224,668828,660855,1136845,58.83
1.65,SATYA PRAKASH DHANGAR,ETAWAH,4,INC,M,UTTAR PRADESH,10875,668828,660855,1136845,58.83
1.14,RAMA DEVI,ETAWAH,5,IND,F,UTTAR PRADESH,7526,668828,660855,1136845,58.83
0.68,RAM SEWAK,ETAWAH,6,IND,M,UTTAR PRADESH,4493,668828,660855,1136845,58.83
0.39,DEVENDRA SINGH,ETAWAH,7,LS,M,UTTAR PRADESH,2586,668828,660855,1136845,58.83
0.27,SALAUDDIN,ETAWAH,8,IND,M,UTTAR PRADESH,1764,668828,660855,1136845,58.83
0.19,MAHAVIR SINGH,ETAWAH,9,IND,M,UTTAR PRADESH,1286,668828,660855,1136845,58.83
0.13,RAJENDRA,ETAWAH,10,IND,M,UTTAR PRADESH,885,668828,660855,1136845,58.83
0.07,SUBHASH,ETAWAH,11,IND,M,UTTAR PRADESH,474,668828,660855,1136845,58.83
0.06,PHOOL SINGH,ETAWAH,12,IND,M,UTTAR PRADESH,382,668828,660855,1136845,58.83
0.06,LAKHAN SINGH KUSHWAHA ALIAS VEER HANUMAN,ETAWAH,13,ABBP,M,UTTAR PRADESH,365,668828,660855,1136845,58.83
0.01,SURESH BABU,ETAWAH,14,IND,M,UTTAR PRADESH,73,668828,660855,1136845,58.83
42.09,PRADEEP KUMAR YADAV,KANNAUJ,1,SP,M,UTTAR PRADESH,294065,706324,698700,1155629,61.12
36.0,CHANDRABHOO SHAN SINGH (MUNNU BABU),KANNAUJ,2,BJP,M,UTTAR PRADESH,251561,706324,698700,1155629,61.12
19.05,BHAGWAN DEEN KUSHWAHA,KANNAUJ,3,BSP,M,UTTAR PRADESH,133106,706324,698700,1155629,61.12
2.45,PRATIMA CHATURWEDI,KANNAUJ,4,INC,F,UTTAR PRADESH,17144,706324,698700,1155629,61.12
0.4,DR. PREM CHANDRA DIXIT,KANNAUJ,5,IND,M,UTTAR PRADESH,2824,706324,698700,1155629,61.12
31.75,SWAMI SACHCHIANAND HARI SAKSHI,FARRUKHABAD,1,BJP,M,UTTAR PRADESH,224636,715326,707589,1227779,58.26
27.19,ARVIND PRATAP SINGH,FARRUKHABAD,2,SP,M,UTTAR PRADESH,192425,715326,707589,1227779,58.26
25.51,SALMAN KHURSHEED,FARRUKHABAD,3,INC,M,UTTAR PRADESH,180531,715326,707589,1227779,58.26
15.07,PROF. SHAITAN SINGH SHAKYA,FARRUKHABAD,4,BSP,M,UTTAR PRADESH,106612,715326,707589,1227779,58.26
0.32,LAKHAN SINGH KATHERIYA,FARRUKHABAD,5,IND,M,UTTAR PRADESH,2232,715326,707589,1227779,58.26
0.12,HAMID HUSSAIN,FARRUKHABAD,6,IND,M,UTTAR PRADESH,872,715326,707589,1227779,58.26
0.04,VIDYA PRAKASH KUREEL,FARRUKHABAD,7,IND,M,UTTAR PRADESH,281,715326,707589,1227779,58.26
41.69,BALRAM SINGH YADAV,MAINPURI,1,SP,M,UTTAR PRADESH,264734,648244,634962,1092406,59.34
40.06,ASHOK YADAV,MAINPURI,2,BJP,M,UTTAR PRADESH,254368,648244,634962,1092406,59.34
11.6,HARI RAM SHAKYA,MAINPURI,3,BSP,M,UTTAR PRADESH,73680,648244,634962,1092406,59.34
2.03,KRISHNA PRATAP,MAINPURI,4,IND,M,UTTAR PRADESH,12862,648244,634962,1092406,59.34
1.41,KRIPAL SINGH,MAINPURI,5,IND,M,UTTAR PRADESH,8934,648244,634962,1092406,59.34
1.06,SHIVNATH SINGH DIXIT,MAINPURI,6,INC,M,UTTAR PRADESH,6699,648244,634962,1092406,59.34
0.9,AMAR PAL SINGH BAGHEL,MAINPURI,7,AD,M,UTTAR PRADESH,5743,648244,634962,1092406,59.34
0.42,CHANDRABHAN SINGH,MAINPURI,8,IND,M,UTTAR PRADESH,2696,648244,634962,1092406,59.34
0.2,RAM NARESH SHAKYA,MAINPURI,9,BVP,M,UTTAR PRADESH,1248,648244,634962,1092406,59.34
0.12,AVDHESH,MAINPURI,10,IND,M,UTTAR PRADESH,775,648244,634962,1092406,59.34
0.12,KISHAN SINGH,MAINPURI,11,IND,M,UTTAR PRADESH,752,648244,634962,1092406,59.34
0.09,AJAY KUMAR,MAINPURI,12,IND,M,UTTAR PRADESH,546,648244,634962,1092406,59.34
0.07,PRADEEP KUMAR,MAINPURI,13,IND,M,UTTAR PRADESH,416,648244,634962,1092406,59.34
0.06,ATAR SINGH,MAINPURI,14,IND,M,UTTAR PRADESH,410,648244,634962,1092406,59.34
0.06,MITTHU LAL,MAINPURI,15,IND,M,UTTAR PRADESH,409,648244,634962,1092406,59.34
0.04,PRAVESH KUMAR,MAINPURI,16,IND,M,UTTAR PRADESH,255,648244,634962,1092406,59.34
0.04,SHISHU PAL SINGH,MAINPURI,17,IND,M,UTTAR PRADESH,231,648244,634962,1092406,59.34
0.03,BHARAT SINGH,MAINPURI,18,IND,M,UTTAR PRADESH,204,648244,634962,1092406,59.34
39.67,PROFESSOR. S.P. SINGH BAGHEL,JALESAR,1,SP,M,UTTAR PRADESH,265505,681911,669251,1108249,61.53
39.26,OMPAL SINGH NIDAR,JALESAR,2,BJP,M,UTTAR PRADESH,262771,681911,669251,1108249,61.53
16.27,BOOP SINGH BAGHEL,JALESAR,3,BSP,M,UTTAR PRADESH,108878,681911,669251,1108249,61.53
1.42,MUNNA,JALESAR,4,IND,M,UTTAR PRADESH,9522,681911,669251,1108249,61.53
1.3,PREM CHAND,JALESAR,5,IND,M,UTTAR PRADESH,8667,681911,669251,1108249,61.53
1.12,AVDHESH YADAV,JALESAR,6,INC,M,UTTAR PRADESH,7505,681911,669251,1108249,61.53
0.41,BHUPENDRA PRATAP SINGH,JALESAR,7,IND,M,UTTAR PRADESH,2760,681911,669251,1108249,61.53
0.2,RAMESH,JALESAR,8,IND,M,UTTAR PRADESH,1336,681911,669251,1108249,61.53
0.09,HARIOM PACHORI,JALESAR,9,AJBP,M,UTTAR PRADESH,610,681911,669251,1108249,61.53
0.06,CHARAN SINGH,JALESAR,10,IND,M,UTTAR PRADESH,401,681911,669251,1108249,61.53
0.06,DHARMESHWARI,JALESAR,11,IND,M,UTTAR PRADESH,371,681911,669251,1108249,61.53
0.03,MOHAR SINGH,JALESAR,12,IND,M,UTTAR PRADESH,204,681911,669251,1108249,61.53
0.03,VISHAMBHAR,JALESAR,13,IND,M,UTTAR PRADESH,195,681911,669251,1108249,61.53
0.03,JASPAL SINGH,JALESAR,14,IND,M,UTTAR PRADESH,171,681911,669251,1108249,61.53
0.02,HARSWAROOP,JALESAR,15,IND,M,UTTAR PRADESH,153,681911,669251,1108249,61.53
0.01,KUBER SINGH AGARIYA,JALESAR,16,IND,M,UTTAR PRADESH,68,681911,669251,1108249,61.53
0.01,SURENDRA SINGH,JALESAR,17,IND,M,UTTAR PRADESH,68,681911,669251,1108249,61.53
0.01,JAYCHAND LAKHORIA,JALESAR,18,IND,M,UTTAR PRADESH,66,681911,669251,1108249,61.53
44.28,MAHADEEPAK SINGH,ETAH,1,BJP,M,UTTAR PRADESH,286982,657622,648057,1029678,63.87
42.41,KR. DEVENRA SINGH YADAV,ETAH,2,SP,M,UTTAR PRADESH,274842,657622,648057,1029678,63.87
9.23,RAGHUNATH SINGH LODHI,ETAH,3,BSP,M,UTTAR PRADESH,59807,657622,648057,1029678,63.87
1.18,KUNWAR PAL SINGH ALIAS K.P. SINGH,ETAH,4,INC,M,UTTAR PRADESH,7662,657622,648057,1029678,63.87
1.04,PURUSHOTTAM SINGH,ETAH,5,IND,M,UTTAR PRADESH,6721,657622,648057,1029678,63.87
1.02,KALI CHARAN S/O MUNSHI SINGH,ETAH,6,IND,M,UTTAR PRADESH,6581,657622,648057,1029678,63.87
0.28,MASOOQ KHAN,ETAH,7,NLP,M,UTTAR PRADESH,1799,657622,648057,1029678,63.87
0.25,BHAAP SINGH,ETAH,8,IND,M,UTTAR PRADESH,1606,657622,648057,1029678,63.87
0.1,KALICHARAN S/O JANGI SINGH,ETAH,9,IND,M,UTTAR PRADESH,618,657622,648057,1029678,63.87
0.07,ABBAL SINGH,ETAH,10,IND,M,UTTAR PRADESH,477,657622,648057,1029678,63.87
0.05,MAHESH CHANDRA,ETAH,11,IND,M,UTTAR PRADESH,334,657622,648057,1029678,63.87
0.04,SHYAM BAHADUR,ETAH,12,AJBP,M,UTTAR PRADESH,291,657622,648057,1029678,63.87
0.02,SUKHWASI LAL YADAV,ETAH,13,IND,M,UTTAR PRADESH,136,657622,648057,1029678,63.87
0.02,RAMAUTAR,ETAH,14,IND,M,UTTAR PRADESH,116,657622,648057,1029678,63.87
0.01,ASHOK RATAN,ETAH,15,IND,M,UTTAR PRADESH,85,657622,648057,1029678,63.87
44.69,PRABHU DAYAL KATHERIA,FIROZABAD (SC),1,BJP,M,UTTAR PRADESH,263263,596945,589132,1136685,52.52
37.91,RAMJI LAL SUMAN,FIROZABAD (SC),2,SP,M,UTTAR PRADESH,223313,596945,589132,1136685,52.52
12.15,DEVA NAND GAUTAM,FIROZABAD (SC),3,BSP,M,UTTAR PRADESH,71603,596945,589132,1136685,52.52
1.71,HARPHOOL SINGH,FIROZABAD (SC),4,IND,M,UTTAR PRADESH,10074,596945,589132,1136685,52.52
0.96,BACHCHU SINGH,FIROZABAD (SC),5,INC,M,UTTAR PRADESH,5642,596945,589132,1136685,52.52
0.9,SIYA RAM,FIROZABAD (SC),6,IND,M,UTTAR PRADESH,5325,596945,589132,1136685,52.52
0.64,RAM BHAROSI LAL,FIROZABAD (SC),7,IND,M,UTTAR PRADESH,3798,596945,589132,1136685,52.52
0.55,NIHAL SINGH,FIROZABAD (SC),8,AD,M,UTTAR PRADESH,3261,596945,589132,1136685,52.52
0.28,RAMJI LAL,FIROZABAD (SC),9,IND,M,UTTAR PRADESH,1662,596945,589132,1136685,52.52
0.07,NARENDRA DIWAKAR,FIROZABAD (SC),10,IND,M,UTTAR PRADESH,403,596945,589132,1136685,52.52
0.05,UMESH CHAND,FIROZABAD (SC),11,IND,M,UTTAR PRADESH,306,596945,589132,1136685,52.52
0.05,SIDDHARTHA KUMAR,FIROZABAD (SC),12,IND,M,UTTAR PRADESH,276,596945,589132,1136685,52.52
0.03,HASNURAM AMBEDKARI,FIROZABAD (SC),13,IND,M,UTTAR PRADESH,206,596945,589132,1136685,52.52
36.95,BHAGWAN SHANKAR RAWAT,AGRA,1,BJP,M,UTTAR PRADESH,240172,660263,649941,1224534,53.92
29.5,RAMESHWAR SINGH,AGRA,2,IND,M,UTTAR PRADESH,191749,660263,649941,1224534,53.92
25.58,KISHAN LAL BAGHEL,AGRA,3,BSP,M,UTTAR PRADESH,166241,660263,649941,1224534,53.92
4.47,AGRAWAL MOHAN LAL ADVOCATE,AGRA,4,INC,M,UTTAR PRADESH,29061,660263,649941,1224534,53.92
0.7,OMVIR,AGRA,5,AD,M,UTTAR PRADESH,4559,660263,649941,1224534,53.92
0.41,BABU,AGRA,6,IND,M,UTTAR PRADESH,2690,660263,649941,1224534,53.92
0.4,MRITUNJAYA MISHRA,AGRA,7,IND,M,UTTAR PRADESH,2632,660263,649941,1224534,53.92
0.39,RANVIR SINGH,AGRA,8,SP,M,UTTAR PRADESH,2513,660263,649941,1224534,53.92
0.37,SANJEEV KUMAR,AGRA,9,LS,M,UTTAR PRADESH,2378,660263,649941,1224534,53.92
0.2,SHAMMI,AGRA,10,IND,F,UTTAR PRADESH,1310,660263,649941,1224534,53.92
0.14,SHAUKEEN,AGRA,11,RAM,M,UTTAR PRADESH,940,660263,649941,1224534,53.92
0.12,SUNIL KUMAR AGARWAL,AGRA,12,IND,M,UTTAR PRADESH,776,660263,649941,1224534,53.92
0.11,KISHAN LAL,AGRA,13,AJBP,M,UTTAR PRADESH,735,660263,649941,1224534,53.92
0.11,VINOD KUMAR GUPTA,AGRA,14,IND,M,UTTAR PRADESH,692,660263,649941,1224534,53.92
0.09,VINOD KUMAR SINGH,AGRA,15,SHSP,M,UTTAR PRADESH,610,660263,649941,1224534,53.92
0.08,KISHAN BABU,AGRA,16,IND,M,UTTAR PRADESH,492,660263,649941,1224534,53.92
0.07,RADHEY MOHAN,AGRA,17,IND,M,UTTAR PRADESH,476,660263,649941,1224534,53.92
0.05,V. LAL,AGRA,18,HKMP,M,UTTAR PRADESH,352,660263,649941,1224534,53.92
0.05,BASANT KUMAR,AGRA,19,IND,M,UTTAR PRADESH,331,660263,649941,1224534,53.92
0.05,SHYAM BABU,AGRA,20,IND,M,UTTAR PRADESH,299,660263,649941,1224534,53.92
0.04,HASNURAM AMBEDKARI,AGRA,21,IND,M,UTTAR PRADESH,276,660263,649941,1224534,53.92
0.04,SUREKHA YADAV,AGRA,22,IND,F,UTTAR PRADESH,229,660263,649941,1224534,53.92
0.03,AJAY SINGH,AGRA,23,IND,M,UTTAR PRADESH,216,660263,649941,1224534,53.92
0.03,YAD RAM,AGRA,24,IND,M,UTTAR PRADESH,212,660263,649941,1224534,53.92
49.1,TEJVEER,MATHURA,1,BJP,M,UTTAR PRADESH,303831,631582,618750,1175879,53.71
18.39,POORAN PRAKASH,MATHURA,2,BSP,M,UTTAR PRADESH,113801,631582,618750,1175879,53.71
16.65,MANVENDRA SINGH,MATHURA,3,SP,M,UTTAR PRADESH,103041,631582,618750,1175879,53.71
10.01,MAHESH PATHAK,MATHURA,4,INC,M,UTTAR PRADESH,61952,631582,618750,1175879,53.71
3.72,ROSHAN SINGH,MATHURA,5,BKKGP,M,UTTAR PRADESH,23033,631582,618750,1175879,53.71
0.56,POORAN CHAND MAHAWAR,MATHURA,6,IND,M,UTTAR PRADESH,3487,631582,618750,1175879,53.71
0.46,RAM BABU,MATHURA,7,IND,M,UTTAR PRADESH,2835,631582,618750,1175879,53.71
0.39,PT. GIRISH CHANDRA SHARMA,MATHURA,8,IND,M,UTTAR PRADESH,2429,631582,618750,1175879,53.71
0.3,FAKKAD,MATHURA,9,IND,M,UTTAR PRADESH,1879,631582,618750,1175879,53.71
0.27,RANVEER SINGH,MATHURA,10,AD,M,UTTAR PRADESH,1648,631582,618750,1175879,53.71
0.09,CH. CHANDRA VEER SINGH,MATHURA,11,IND,M,UTTAR PRADESH,534,631582,618750,1175879,53.71
0.05,BRINDAVAN DAS,MATHURA,12,IND,M,UTTAR PRADESH,280,631582,618750,1175879,53.71
49.31,KISHAN LAL DILER,HATHRAS (SC),1,BJP,M,UTTAR PRADESH,261809,537999,530921,1130805,47.58
22.46,GANGA PRASAD PUSHKAR,HATHRAS (SC),2,BSP,M,UTTAR PRADESH,119229,537999,530921,1130805,47.58
22.26,PURANCHANDRA,HATHRAS (SC),3,SP,M,UTTAR PRADESH,118177,537999,530921,1130805,47.58
3.93,CHANDRAPAL SHAILANI,HATHRAS (SC),4,INC,M,UTTAR PRADESH,20871,537999,530921,1130805,47.58
0.74,RAM BETI,HATHRAS (SC),5,IND,F,UTTAR PRADESH,3936,537999,530921,1130805,47.58
0.74,RAMESH CHANDRA RATAN,HATHRAS (SC),6,JD,M,UTTAR PRADESH,3916,537999,530921,1130805,47.58
0.48,VEERPAL SURYAVANSHI,HATHRAS (SC),7,AD,M,UTTAR PRADESH,2558,537999,530921,1130805,47.58
0.08,SHYAM SHARAN GAUTAM,HATHRAS (SC),8,IND,M,UTTAR PRADESH,425,537999,530921,1130805,47.58
47.57,SHEELA GAUTAM,ALIGARH,1,BJP,F,UTTAR PRADESH,292637,624474,615146,1242318,50.27
26.16,CAPTAIN KU. BALDEV SINGH,ALIGARH,2,SP,M,UTTAR PRADESH,160938,624474,615146,1242318,50.27
17.21,CHANDRA PAL SINGH,ALIGARH,3,BSP,M,UTTAR PRADESH,105871,624474,615146,1242318,50.27
3.19,RAJVEER,ALIGARH,4,INC,M,UTTAR PRADESH,19653,624474,615146,1242318,50.27
1.96,JAWAHAR LAL BAGHEL,ALIGARH,5,AD,M,UTTAR PRADESH,12028,624474,615146,1242318,50.27
0.84,BHOO PRAKASH,ALIGARH,6,IND,M,UTTAR PRADESH,5162,624474,615146,1242318,50.27
0.74,MOHAMMAD ASHRAF KHAN,ALIGARH,7,IND,M,UTTAR PRADESH,4522,624474,615146,1242318,50.27
0.65,UDAIVEER SHARMA,ALIGARH,8,IND,M,UTTAR PRADESH,4021,624474,615146,1242318,50.27
0.43,ALAMGEER,ALIGARH,9,MUL,M,UTTAR PRADESH,2651,624474,615146,1242318,50.27
0.43,SARMISTHA SINGH,ALIGARH,10,BKKGP,F,UTTAR PRADESH,2625,624474,615146,1242318,50.27
0.32,DR. AMAR NATH,ALIGARH,11,IND,M,UTTAR PRADESH,1945,624474,615146,1242318,50.27
0.14,JAIDUTT SHARMA,ALIGARH,12,HIP,M,UTTAR PRADESH,883,624474,615146,1242318,50.27
0.08,"SURESH ALIAS S.C. PREMI, VALMIKI",ALIGARH,13,IND,M,UTTAR PRADESH,496,624474,615146,1242318,50.27
0.07,SHARIFUDDIN,ALIGARH,14,IND,M,UTTAR PRADESH,442,624474,615146,1242318,50.27
0.06,VIJENDRA PAL,ALIGARH,15,IND,M,UTTAR PRADESH,371,624474,615146,1242318,50.27
0.05,"GOBARDHAN DAS, AD.",ALIGARH,16,IND,M,UTTAR PRADESH,310,624474,615146,1242318,50.27
0.04,SHREE KRISHANA,ALIGARH,17,HKMP,M,UTTAR PRADESH,262,624474,615146,1242318,50.27
0.03,SHIV LAL,ALIGARH,18,IND,M,UTTAR PRADESH,185,624474,615146,1242318,50.27
0.02,AKHATAR ALLAM,ALIGARH,19,IND,M,UTTAR PRADESH,144,624474,615146,1242318,50.27
56.78,ASHOK KUMAR PRADHAN,KHURJA (SC),1,BJP,M,UTTAR PRADESH,325791,579644,573765,1257489,46.1
16.8,VIJAY SINGH,KHURJA (SC),2,BSP,M,UTTAR PRADESH,96392,579644,573765,1257489,46.1
13.13,VEER SINGH,KHURJA (SC),3,SP,M,UTTAR PRADESH,75333,579644,573765,1257489,46.1
12.45,CH. HARI SINGH,KHURJA (SC),4,INC,M,UTTAR PRADESH,71406,579644,573765,1257489,46.1
0.36,CHANDER PAL,KHURJA (SC),5,BRVP,M,UTTAR PRADESH,2039,579644,573765,1257489,46.1
0.29,VIJAY PAL,KHURJA (SC),6,IND,M,UTTAR PRADESH,1650,579644,573765,1257489,46.1
0.16,VEER PAL,KHURJA (SC),7,IND,M,UTTAR PRADESH,894,579644,573765,1257489,46.1
0.05,MALKHAN SINGH,KHURJA (SC),8,IND,M,UTTAR PRADESH,260,579644,573765,1257489,46.1
40.51,CHHATTARPAL,BULANDSHAHR,1,BJP,M,UTTAR PRADESH,248212,618710,612792,1119843,55.25
27.69,KIRANPAL SINGH,BULANDSHAHR,2,SP,M,UTTAR PRADESH,169674,618710,612792,1119843,55.25
26.31,IMTIYAZ MOHD. KHAN,BULANDSHAHR,3,BSP,M,UTTAR PRADESH,161235,618710,612792,1119843,55.25
3.8,VIRENDRA SINGH LAUR,BULANDSHAHR,4,BKKGP,M,UTTAR PRADESH,23280,618710,612792,1119843,55.25
0.73,ANISA,BULANDSHAHR,5,IND,F,UTTAR PRADESH,4489,618710,612792,1119843,55.25
0.37,BANI SINGH,BULANDSHAHR,6,IND,M,UTTAR PRADESH,2271,618710,612792,1119843,55.25
0.2,SADIQ HUSSAN,BULANDSHAHR,7,RAS,M,UTTAR PRADESH,1205,618710,612792,1119843,55.25
0.18,SOMESHWAR SINGH,BULANDSHAHR,8,IND,M,UTTAR PRADESH,1102,618710,612792,1119843,55.25
0.12,HEM SINGH,BULANDSHAHR,9,IND,M,UTTAR PRADESH,716,618710,612792,1119843,55.25
0.1,RAJ KUMAR,BULANDSHAHR,10,AJBP,M,UTTAR PRADESH,608,618710,612792,1119843,55.25
44.65,RAMESH CHAND TOMAR,HAPUR,1,BJP,M,UTTAR PRADESH,341177,774838,764158,1529259,50.67
23.45,RAJPAL TYAGI,HAPUR,2,SP,M,UTTAR PRADESH,179215,774838,764158,1529259,50.67
20.49,MOHAMMAD UMAR,HAPUR,3,BSP,M,UTTAR PRADESH,156595,774838,764158,1529259,50.67
8.7,TRILOK TYAGI,HAPUR,4,BKKGP,M,UTTAR PRADESH,66516,774838,764158,1529259,50.67
0.49,OMPAL SINGH,HAPUR,5,BRVP,M,UTTAR PRADESH,3780,774838,764158,1529259,50.67
0.41,JAI SINGH,HAPUR,6,IND,M,UTTAR PRADESH,3164,774838,764158,1529259,50.67
0.4,GAJENDRA,HAPUR,7,IND,M,UTTAR PRADESH,3093,774838,764158,1529259,50.67
0.39,HASARAT,HAPUR,8,NLP,M,UTTAR PRADESH,2994,774838,764158,1529259,50.67
0.34,NARENDRA SINGH SHISHODIA,HAPUR,9,KMM,M,UTTAR PRADESH,2618,774838,764158,1529259,50.67
0.16,RAKESH TYAGI (KAKDA),HAPUR,10,IND,M,UTTAR PRADESH,1200,774838,764158,1529259,50.67
0.08,DR. KIRAN SINGH TOMAR,HAPUR,11,IND,F,UTTAR PRADESH,642,774838,764158,1529259,50.67
0.08,RAJENDRA SINGH,HAPUR,12,AJBP,M,UTTAR PRADESH,636,774838,764158,1529259,50.67
0.07,RATAN SINGH ADVOCATE,HAPUR,13,IND,M,UTTAR PRADESH,529,774838,764158,1529259,50.67
0.07,TILAK RAJ,HAPUR,14,LS,M,UTTAR PRADESH,515,774838,764158,1529259,50.67
0.06,MAHIPAL SINGH,HAPUR,15,IND,M,UTTAR PRADESH,452,774838,764158,1529259,50.67
0.05,JAWAHAR LAL,HAPUR,16,IND,M,UTTAR PRADESH,384,774838,764158,1529259,50.67
0.04,ROOP KISHOR,HAPUR,17,BJJP,M,UTTAR PRADESH,282,774838,764158,1529259,50.67
0.03,DR. PADAM SINGH GAUTAM,HAPUR,18,IND,M,UTTAR PRADESH,216,774838,764158,1529259,50.67
0.02,SATISH KUMAR,HAPUR,19,IND,M,UTTAR PRADESH,150,774838,764158,1529259,50.67
42.22,AMAR PAL SINGH,MEERUT,1,BJP,M,UTTAR PRADESH,319168,762363,755929,1263086,60.36
35.77,JAGVEER SINGH,MEERUT,2,SP,M,UTTAR PRADESH,270363,762363,755929,1263086,60.36
15.03,ARUN KUMAR JAIN,MEERUT,3,BSP,M,UTTAR PRADESH,113581,762363,755929,1263086,60.36
5.21,MOHISINA KIDWAI,MEERUT,4,INC,F,UTTAR PRADESH,39396,762363,755929,1263086,60.36
0.56,KULVEER,MEERUT,5,IND,M,UTTAR PRADESH,4226,762363,755929,1263086,60.36
0.43,SUKKHAN,MEERUT,6,LSWP,M,UTTAR PRADESH,3236,762363,755929,1263086,60.36
0.19,SHAHEEN PARVEZ,MEERUT,7,JD,F,UTTAR PRADESH,1438,762363,755929,1263086,60.36
0.16,PRADEEP KUMAR,MEERUT,8,BRVP,M,UTTAR PRADESH,1215,762363,755929,1263086,60.36
0.08,DR. HARI SINGH AZAD,MEERUT,9,ABLTP,M,UTTAR PRADESH,609,762363,755929,1263086,60.36
0.07,RAMA DEVI,MEERUT,10,ABGMKP,F,UTTAR PRADESH,535,762363,755929,1263086,60.36
0.06,RAMESH CHAND,MEERUT,11,AJBP,M,UTTAR PRADESH,466,762363,755929,1263086,60.36
0.06,TARA CHAND,MEERUT,12,IND,M,UTTAR PRADESH,449,762363,755929,1263086,60.36
0.05,JAGVEER SINGH GURJAR,MEERUT,13,IND,M,UTTAR PRADESH,392,762363,755929,1263086,60.36
0.04,SATISH,MEERUT,14,IND,M,UTTAR PRADESH,327,762363,755929,1263086,60.36
0.04,SAYED VASI AHMAD,MEERUT,15,IND,M,UTTAR PRADESH,289,762363,755929,1263086,60.36
0.02,SANGRAM,MEERUT,16,ABHM,M,UTTAR PRADESH,128,762363,755929,1263086,60.36
0.01,RAJENDRA,MEERUT,17,IND,M,UTTAR PRADESH,111,762363,755929,1263086,60.36
37.0,SOMPAL,BAGHPAT,1,BJP,M,UTTAR PRADESH,264736,723466,715585,1300891,55.61
30.75,AJIT SINGH,BAGHPAT,2,BKKGP,M,UTTAR PRADESH,220030,723466,715585,1300891,55.61
18.82,MAIRAJUDDIN,BAGHPAT,3,SP,M,UTTAR PRADESH,134696,723466,715585,1300891,55.61
11.06,AJAY,BAGHPAT,4,BSP,M,UTTAR PRADESH,79153,723466,715585,1300891,55.61
0.65,SURENDRA SINGH,BAGHPAT,5,IND,M,UTTAR PRADESH,4659,723466,715585,1300891,55.61
0.49,ROOP CHAND,BAGHPAT,6,SHS,M,UTTAR PRADESH,3541,723466,715585,1300891,55.61
0.36,AHSANA,BAGHPAT,7,NLP,M,UTTAR PRADESH,2579,723466,715585,1300891,55.61
0.24,JEET SINGH,BAGHPAT,8,IND,M,UTTAR PRADESH,1739,723466,715585,1300891,55.61
0.23,RAJPAL ALIAS RAJPAL VERMA,BAGHPAT,9,IND,M,UTTAR PRADESH,1637,723466,715585,1300891,55.61
0.12,ASHOK KUMAR,BAGHPAT,10,IND,M,UTTAR PRADESH,837,723466,715585,1300891,55.61
0.12,MOHD. MAHTAB,BAGHPAT,11,RAS,M,UTTAR PRADESH,833,723466,715585,1300891,55.61
0.11,SHYAM MOHAN GUPTA.,BAGHPAT,12,IND,M,UTTAR PRADESH,770,723466,715585,1300891,55.61
0.05,HARLAL,BAGHPAT,13,IND,M,UTTAR PRADESH,375,723466,715585,1300891,55.61
35.44,SOHANVEER SINGH,MUZAFFARNAGAR,1,BJP,M,UTTAR PRADESH,250466,712577,706787,1205588,59.11
32.22,HARENDRA SINGH,MUZAFFARNAGAR,2,SP,M,UTTAR PRADESH,227742,712577,706787,1205588,59.11
19.06,TARA CHAND SHASHTRI,MUZAFFARNAGAR,3,BSP,M,UTTAR PRADESH,134718,712577,706787,1205588,59.11
9.87,SAHID SIDDIQUI,MUZAFFARNAGAR,4,INC,M,UTTAR PRADESH,69788,712577,706787,1205588,59.11
0.93,NARENDRA KUMAR,MUZAFFARNAGAR,5,IND,M,UTTAR PRADESH,6554,712577,706787,1205588,59.11
0.59,AJAB SINGH,MUZAFFARNAGAR,6,BRVP,M,UTTAR PRADESH,4186,712577,706787,1205588,59.11
0.59,RISHIPAL,MUZAFFARNAGAR,7,IND,M,UTTAR PRADESH,4140,712577,706787,1205588,59.11
0.54,DHARAM SINGH,MUZAFFARNAGAR,8,IND,M,UTTAR PRADESH,3823,712577,706787,1205588,59.11
0.22,OMKAR,MUZAFFARNAGAR,9,IND,M,UTTAR PRADESH,1578,712577,706787,1205588,59.11
0.2,NARESHILAL,MUZAFFARNAGAR,10,IND,M,UTTAR PRADESH,1401,712577,706787,1205588,59.11
0.09,MOHAMMAD IRSHAD,MUZAFFARNAGAR,11,NLP,M,UTTAR PRADESH,656,712577,706787,1205588,59.11
0.08,VIKRAM SINGH,MUZAFFARNAGAR,12,IND,M,UTTAR PRADESH,559,712577,706787,1205588,59.11
