AGE,CANDIDATES,CATEGORY,CONSTITUENCY,GENERAL VOTES POLLED,No,PARTY,POSTAL VOTES POLLED,SEX,TERRITORY,TOTAL VOTES POLLED,TOTAL GENERAL VOTES POLLED,TOTAL POSTAL VOTES POLLED,TOTAL ELECTORS,TOTAL MEN ELECTORS,TOTAL WOMEN ELECTORS,% OF TOTAL VOTES,TOTAL VOTES RECEIVED,% OF TOTAL POLLED
45,CHECHANI RAJENDRAKUMAR,GEN,JALNA,2412,8,IND,4,M,MAHARASHTRA,756365,755991,374,1242929,634182,608747,0.19437956633082018,2416,0.319422501041164
28,NADE DYANESHWAR DAGDU,SC,JALNA,2326,10,IND,2,M,MAHARASHTRA,756365,755991,374,1242929,634182,608747,0.1872995159015519,2328,0.30778790663237987
54,SHAIKH YAKUB SK HUSSAIN ANSARI,GEN,JALNA,2126,6,BMSM,0,M,MAHARASHTRA,756365,755991,374,1242929,634182,608747,0.1710475819616406,2126,0.2810812240122163
34,DHABE BHAGWAN NAMDEV,SC,JALNA,1789,9,IND,0,M,MAHARASHTRA,756365,755991,374,1242929,634182,608747,0.14393420702228366,1789,0.23652601587857716
52,CHANDRAKANT KHAIRE,GEN,AURANGABAD,477191,1,SHS,709,M,MAHARASHTRA,912571,911541,1030,1636117,847300,788817,29.209402506055497,477900,52.36852803781843
65,RAMKRUSHNA BABA PATIL,GEN,AURANGABAD,355703,3,INC,274,M,MAHARASHTRA,912571,911541,1030,1636117,847300,788817,21.757429328098173,355977,39.008142928057104
52,MADHAVRAO HARIBHAU BAORDE,SC,AURANGABAD,22499,2,BSP,28,M,MAHARASHTRA,912571,911541,1030,1636117,847300,788817,1.3768575230255538,22527,2.4685202576018743
48,SHAIKH SALIM KHAIRODIN,GEN,AURANGABAD,18994,11,IND,2,M,MAHARASHTRA,912571,911541,1030,1636117,847300,788817,1.1610416614459724,18996,2.081591459732996
28,NASER NAHADI MAHMAD YAHYA NAHADI,GEN,AURANGABAD,8952,6,SP,3,M,MAHARASHTRA,912571,911541,1030,1636117,847300,788817,0.5473324951699664,8955,0.9812935103131701
37,ABDUL MAJED QURESHI ALIAS KAISER,GEN,AURANGABAD,7425,4,NLP,4,M,MAHARASHTRA,912571,911541,1030,1636117,847300,788817,0.45406288181101967,7429,0.8140736446807975
37,LAHU HANUMANTRAO SHEWALE,GEN,AURANGABAD,5923,8,LRP,1,M,MAHARASHTRA,912571,911541,1030,1636117,847300,788817,0.3620767952414161,5924,0.6491549698598794
43,PRAKASH BHAURAO NIKALJE,SC,AURANGABAD,4556,9,IND,1,M,MAHARASHTRA,912571,911541,1030,1636117,847300,788817,0.27852531328749713,4557,0.49935840608566345
52,MORE GANGADHAR LAKHAJI,SC,AURANGABAD,4551,10,IND,1,M,MAHARASHTRA,912571,911541,1030,1636117,847300,788817,0.27821971167098686,4552,0.49881050351150763
51,BIRAJDAR SHARNAPPA KALAPPA ALIAS,GEN,AURANGABAD,3584,7,HJP,5,M,MAHARASHTRA,912571,911541,1030,1636117,847300,788817,0.219360840331101,3589,0.39328446772908626
39,ENGI DUSHYANT ATHAWALE,SC,AURANGABAD,2163,5,PRP,2,M,MAHARASHTRA,912571,911541,1030,1636117,847300,788817,0.13232549994896453,2165,0.23724181460949342
53,JAISINGRAO GAIKWAD PATIL,GEN,BEED,424327,1,NCP,724,M,MAHARASHTRA,884234,882534,1700,1319891,676447,643444,32.20349256112816,425051,48.069967904423486
50,SOLANKE PRAKASH SUNDARRAO,GEN,BEED,376681,3,BJP,958,M,MAHARASHTRA,884234,882534,1700,1319891,676447,643444,28.611377757708777,377639,42.7080388223027
67,MIRZA ABDUL BAIG AMIR BAIG,GEN,BEED,22815,6,IND,1,M,MAHARASHTRA,884234,882534,1700,1319891,676447,643444,1.7286275912177598,22816,2.580312451228973
38,SOLANKE PRAKASH BHAGWANRAO,GEN,BEED,19139,8,IND,1,M,MAHARASHTRA,884234,882534,1700,1319891,676447,643444,1.4501197447364973,19140,2.1645853925544594
50,SYED MOINODDIN SYED BASHIRODDIN,GEN,BEED,17395,2,BSP,13,M,MAHARASHTRA,884234,882534,1700,1319891,676447,643444,1.3188967876892865,17408,1.968709640208361
29,DODTALE BALASAHEB PRABHAKAR,GEN,BEED,12241,4,RSPS,3,M,MAHARASHTRA,884234,882534,1700,1319891,676447,643444,0.9276523591720832,12244,1.3847013347145665
39,SHAIKH AKHIL USMAN,GEN,BEED,5487,7,IND,0,M,MAHARASHTRA,884234,882534,1700,1319891,676447,643444,0.4157161462575319,5487,0.6205370976460982
35,KIRVALE PRAMOD SOMNATH,SC,BEED,4449,5,IND,0,M,MAHARASHTRA,884234,882534,1700,1319891,676447,643444,0.33707328862762154,4449,0.5031473569213579
47,PATIL RUPATAI DILIPRAO NILANGEKAR,GEN,LATUR,403541,1,BJP,959,F,MAHARASHTRA,822355,820749,1606,1293202,674423,618779,31.278949460331795,404500,49.18800274820485
68,PATIL SHIVRAJ VISHWANATH,GEN,LATUR,372990,2,INC,619,M,MAHARASHTRA,822355,820749,1606,1293202,674423,618779,28.890227512793825,373609,45.43159584364417
36,ADV LAXMAN NARHARI SHINDE,GEN,LATUR,13458,3,BSP,7,M,MAHARASHTRA,822355,820749,1606,1293202,674423,618779,1.0412139789452846,13465,1.6373707218901812
57,DNYOSO KONDEKAR ALIAS VIJAYPRAKASH,GEN,LATUR,12459,12,IND,0,M,MAHARASHTRA,822355,820749,1606,1293202,674423,618779,0.9634225743541999,12459,1.5150391254385271
28,SHAIKH KALIM ALLAHBAKSHA,GEN,LATUR,4588,11,IND,1,M,MAHARASHTRA,822355,820749,1606,1293202,674423,618779,0.35485562193686676,4589,0.5580315070741955
49,ADV BABURAO BANDGAR,GEN,LATUR,3292,8,LRP,5,M,MAHARASHTRA,822355,820749,1606,1293202,674423,618779,0.25494856951968836,3297,0.40092174304284645
49,T M KAMBLE,SC,LATUR,2363,4,RPI(D),7,M,MAHARASHTRA,822355,820749,1606,1293202,674423,618779,0.18326603268476233,2370,0.288196703370199
38,MANOHAR ANANDRAO PATIL,GEN,LATUR,1880,9,IND,1,M,MAHARASHTRA,822355,820749,1606,1293202,674423,618779,0.1454529145485392,1881,0.2287333329279934
49,MANE GAJANAN PANDURANG,SC,LATUR,1782,10,IND,1,M,MAHARASHTRA,822355,820749,1606,1293202,674423,618779,0.13787482543330432,1783,0.21681633844264336
35,DR NITIN SOPANRAO WAGHE,GEN,LATUR,1591,6,RSPS,0,M,MAHARASHTRA,822355,820749,1606,1293202,674423,618779,0.12302795696264002,1591,0.19346875741012093
41,BAGDURE VINAYAK VISHWANATHRAO,GEN,LATUR,1420,7,SVRP,3,M,MAHARASHTRA,822355,820749,1606,1293202,674423,618779,0.11003694705080877,1423,0.17303962400666378
62,GODBOLE MANDAKINI GYANU,SC,LATUR,1385,5,PRCP,3,F,MAHARASHTRA,822355,820749,1606,1293202,674423,618779,0.1073304866525106,1388,0.1687835545476102
34,NARHIRE KALPANA RAMESH,SC,OSMANABAD (SC),293882,3,SHS,554,F,MAHARASHTRA,637933,636897,1036,1072645,560090,512555,27.449528968111537,294436,46.15469022608957
51,DHOBALE LAXMAN KONDIBA,SC,OSMANABAD (SC),292320,1,NCP,467,M,MAHARASHTRA,637933,636897,1036,1072645,560090,512555,27.295796838655846,292787,45.896199130629704
33,TUPSUNDARE BALAJI BAPURAO,SC,OSMANABAD (SC),11844,4,LRP,2,M,MAHARASHTRA,637933,636897,1036,1072645,560090,512555,1.1043728353742386,11846,1.8569348191738004
43,DEKULE KANIFNATH DULHA,SC,OSMANABAD (SC),10909,2,BSP,9,M,MAHARASHTRA,637933,636897,1036,1072645,560090,512555,1.0178577255289494,10918,1.7114649971078466
60,RAUT VITTHAL KUNDLIK,SC,OSMANABAD (SC),9827,8,IND,0,M,MAHARASHTRA,637933,636897,1036,1072645,560090,512555,0.9161465349673005,9827,1.5404439024160843
52,NAVNATH DASHRATH UPLEKAR,SC,OSMANABAD (SC),7374,7,IND,0,M,MAHARASHTRA,637933,636897,1036,1072645,560090,512555,0.6874595043094407,7374,1.1559207628387307
60,KADAPPA GADE,SC,OSMANABAD (SC),5781,5,IND,4,M,MAHARASHTRA,637933,636897,1036,1072645,560090,512555,0.5393210241971947,5785,0.9068350438055407
36,ZOMBADE SANDIPAN RAMA,SC,OSMANABAD (SC),4960,6,IND,0,M,MAHARASHTRA,637933,636897,1036,1072645,560090,512555,0.46240834572482037,4960,0.7775111179387177
46,DESHMUKH SUBHASH SURESHCHANDRA,GEN,SHOLAPUR,315815,2,BJP,373,M,MAHARASHTRA,656801,656136,665,1187231,618326,568905,26.632390832112705,316188,48.14060879931669
55,UJWALATAI SUSHILKUMAR SHINDE,GEN,SHOLAPUR,310101,1,INC,289,F,MAHARASHTRA,656801,656136,665,1187231,618326,568905,26.144027573403996,310390,47.257845222525546
42,SARVADE RAHUL VITTHALRAO,SC,SHOLAPUR,12064,3,BSP,3,M,MAHARASHTRA,656801,656136,665,1187231,618326,568905,1.0163986620969296,12067,1.8372383720487637
42,NAGMANI KISAN JAKKAN,GEN,SHOLAPUR,8503,6,IND,0,F,MAHARASHTRA,656801,656136,665,1187231,618326,568905,0.716204344394646,8503,1.2946082603406512
30,SALGAR PRABHAKAR SIDRAM,GEN,SHOLAPUR,6396,4,RSPS,0,M,MAHARASHTRA,656801,656136,665,1187231,618326,568905,0.5387325634185764,6396,0.9738109412135487
40,AVAR PRAMOD DATTATRAYA,GEN,SHOLAPUR,3257,5,IND,0,M,MAHARASHTRA,656801,656136,665,1187231,618326,568905,0.27433582849504434,3257,0.4958884045548043
43,ATHAWALE RAMDAS BANDU,SC,PANDHARPUR (SC),346761,3,RPI(A),454,M,MAHARASHTRA,689127,688282,845,1294407,668563,625844,26.824252341033382,347215,50.384762170107976
52,KSHIRSAGAR NAGNATH DATTATRAY,SC,PANDHARPUR (SC),247170,2,BJP,352,M,MAHARASHTRA,689127,688282,845,1294407,668563,625844,19.12242439974444,247522,35.91819795190146
50,LANKESHWAR KALYAN BHAGWAN,SC,PANDHARPUR (SC),33249,8,IND,16,M,MAHARASHTRA,689127,688282,845,1294407,668563,625844,2.5699026658539394,33265,4.827121851269795
57,ADV NAIKNAVARE PURUSHOTTAM BHAGVAN,SC,PANDHARPUR (SC),20678,4,RSPS,6,M,MAHARASHTRA,689127,688282,845,1294407,668563,625844,1.5979518034126825,20684,3.0014786824489534
32,DR SHARDA HARIDAS SONAVANE,SC,PANDHARPUR (SC),12891,9,IND,4,F,MAHARASHTRA,689127,688282,845,1294407,668563,625844,0.9962090748891193,12895,1.8712080646963478
38,RAMESH ROHIDAS NIRMAL,SC,PANDHARPUR (SC),11049,1,BSP,10,M,MAHARASHTRA,689127,688282,845,1294407,668563,625844,0.8543680619774152,11059,1.6047840238446613
56,TEXASDADA GAIKWAD,SC,PANDHARPUR (SC),8134,7,IND,1,M,MAHARASHTRA,689127,688282,845,1294407,668563,625844,0.6284731154884051,8135,1.1804790698956795
40,KALE AVINASH TATYASAHEB,SC,PANDHARPUR (SC),4696,6,IND,2,M,MAHARASHTRA,689127,688282,845,1294407,668563,625844,0.362946121274066,4698,0.6817321045322561
36,WAGHMARE SUNIL TARACHAND,SC,PANDHARPUR (SC),3654,5,PRCP,0,M,MAHARASHTRA,689127,688282,845,1294407,668563,625844,0.2822914276576069,3654,0.5302360813028658
51,GADAKH TUKARAM GANGADHAR,GEN,AHMEDNAGAR,362411,1,NCP,527,M,MAHARASHTRA,687722,686554,1168,1295593,673744,621849,28.013272686715656,362938,52.77394063298833
64,PROF N S PHARANDE,GEN,AHMEDNAGAR,287255,2,BJP,606,M,MAHARASHTRA,687722,686554,1168,1295593,673744,621849,22.218474474622816,287861,41.8571748468131
28,SAYYAD MUSHTAK AHMED,GEN,AHMEDNAGAR,11112,7,IND,3,M,MAHARASHTRA,687722,686554,1168,1295593,673744,621849,0.8579083091680798,11115,1.6162053853155782
37,DR BHISE INDRAKUMAR DEVRAO,GEN,AHMEDNAGAR,8778,4,RSPS,8,M,MAHARASHTRA,687722,686554,1168,1295593,673744,621849,0.6781450656186009,8786,1.2775511034982159
41,WAGHMARE RAJU RATNAKAR,SC,AHMEDNAGAR,8703,3,BSP,19,M,MAHARASHTRA,687722,686554,1168,1295593,673744,621849,0.6732052426958157,8722,1.2682450176088595
38,RAMNATH GAHININATH GOLHAR,GEN,AHMEDNAGAR,5041,6,IND,1,M,MAHARASHTRA,687722,686554,1168,1295593,673744,621849,0.3891654246356688,5042,0.7331450789708632
53,AWARE RADHAKISAN BABU,GEN,AHMEDNAGAR,3254,5,IND,4,M,MAHARASHTRA,687722,686554,1168,1295593,673744,621849,0.2514678606630323,3258,0.47373793480505205
72,E V ALIAS BALASAHEB VIKHE PATIL,GEN,KOPARGAON,355600,2,INC,1088,M,MAHARASHTRA,668700,666950,1750,1077519,558436,519083,33.102710949876524,356688,53.340511440107676
61,MURKUTE BHANUDAS KASHINATH,GEN,KOPARGAON,268718,3,SHS,639,M,MAHARASHTRA,668700,666950,1750,1077519,558436,519083,24.997888668320467,269357,40.28069388365485
49,NIKALE VINAYAKRAO MARUTRAO,SC,KOPARGAON,10816,1,BSP,20,M,MAHARASHTRA,668700,666950,1750,1077519,558436,519083,1.0056435199750537,10836,1.6204576043068641
50,SHAIKH RIYAJ FAJALODDIN,GEN,KOPARGAON,7897,11,IND,0,M,MAHARASHTRA,668700,666950,1750,1077519,558436,519083,0.73288730871567,7897,1.1809481082697773
37,DR BHISE INDRAKUMAR DEVRAO,GEN,KOPARGAON,6000,4,RSPS,0,M,MAHARASHTRA,668700,666950,1750,1077519,558436,519083,0.5568347286683576,6000,0.8972633467922835
68,DESHMUKH BHAGWAN RANGANATH,GEN,KOPARGAON,4955,7,IND,2,M,MAHARASHTRA,668700,666950,1750,1077519,558436,519083,0.4600382916681748,4957,0.7412890683415582
46,VIKHE BALASAHEB JAGGANNATH,GEN,KOPARGAON,4947,10,IND,0,M,MAHARASHTRA,668700,666950,1750,1077519,558436,519083,0.4591102337870608,4947,0.7397936294302377
33,MUSMADE BHAUSAHEB JAGANNATH,GEN,KOPARGAON,2813,8,IND,0,M,MAHARASHTRA,668700,666950,1750,1077519,558436,519083,0.26106268195734833,2813,0.4206669657544489
32,WAGHMARE SHANKAR SADASHIV,SC,KOPARGAON,2591,9,IND,0,M,MAHARASHTRA,668700,666950,1750,1077519,558436,519083,0.24045979699661907,2591,0.38746822192313446
41,KHULE DATTATRAYA NIVRUTTI,GEN,KOPARGAON,1320,6,IND,1,M,MAHARASHTRA,668700,666950,1750,1077519,558436,519083,0.12259644609515007,1321,0.19754748018543442
45,KOLSE ASHOK EKNATH,GEN,KOPARGAON,1293,5,IND,0,M,MAHARASHTRA,668700,666950,1750,1077519,558436,519083,0.11999788402803106,1293,0.1933602512337371
48,ADHALARAO PATIL SHIVAJIRAO,GEN,KHED,360242,1,SHS,259,M,MAHARASHTRA,732045,731602,443,1319319,679137,640182,27.324778920033744,360501,49.245743089564165
62,ASHOK NAMDEVRAO MOHOL,GEN,KHED,339512,2,NCP,179,M,MAHARASHTRA,732045,731602,443,1319319,679137,640182,25.747450010194655,339691,46.40302167216496
42,ARBUJ SHIVAJI JIJABA,GEN,KHED,12054,6,IND,1,M,MAHARASHTRA,732045,731602,443,1319319,679137,640182,0.9137289768433563,12055,1.6467566884549447
35,KUDALE VIVEK ANANT,GEN,KHED,11213,3,BSP,3,M,MAHARASHTRA,732045,731602,443,1319319,679137,640182,0.8501355623620974,11216,1.5321462478399552
56,BHOSALE LAXMAN DHARMAJI,SC,KHED,5273,5,BBM,1,M,MAHARASHTRA,732045,731602,443,1319319,679137,640182,0.39975169007647127,5274,0.7204475134725324
56,GADAGE GANPATRAO MARUTI,GEN,KHED,3308,4,RSPS,0,M,MAHARASHTRA,732045,731602,443,1319319,679137,640182,0.250735417287252,3308,0.451884788503439
59,KALMADI SURESH,GEN,PUNE,373704,1,INC,70,M,MAHARASHTRA,769018,768827,191,1608614,839584,769030,23.23577937280168,373774,48.604063884070335
47,PRADIP TRIMBAK RAWAT,GEN,PUNE,300507,3,BJP,91,M,MAHARASHTRA,769018,768827,191,1608614,839584,769030,18.686770101466234,300598,39.088551893453726
61,ARUN BHATIA,GEN,PUNE,60213,10,IND,24,M,MAHARASHTRA,769018,768827,191,1608614,839584,769030,3.7446522285644663,60237,7.832976601327927
35,GAIKWAD JAYAWNT DHARMAJI,GEN,PUNE,9099,2,BSP,2,M,MAHARASHTRA,769018,768827,191,1608614,839584,769030,0.5657665543132162,9101,1.1834573443014338
42,JADHAV GANESH DEVRAM,SC,PUNE,5321,5,BBM,0,M,MAHARASHTRA,769018,768827,191,1608614,839584,769030,0.33078165426883016,5321,0.6919213854552169
82,JAGDALE SHANKARRAO RAMCHANDRA,GEN,PUNE,4679,16,IND,0,M,MAHARASHTRA,769018,768827,191,1608614,839584,769030,0.2908715204517678,4679,0.6084382940321293
55,THYAGARAJAN BENEDIC,GEN,PUNE,3350,17,IND,0,M,MAHARASHTRA,769018,768827,191,1608614,839584,769030,0.20825381353140032,3350,0.43562049262826097
30,PROF ANANDRAO BHANUDAS DADAS,GEN,PUNE,2417,4,RSPS,1,M,MAHARASHTRA,769018,768827,191,1608614,839584,769030,0.15031573764744058,2418,0.3144269705000403
44,RAWAT PRAMILA,GEN,PUNE,1616,19,IND,0,F,MAHARASHTRA,769018,768827,191,1608614,839584,769030,0.10045915303484862,1616,0.21013812420515512
51,SARODE ARUN KONDIBA,SC,PUNE,967,22,IND,0,M,MAHARASHTRA,769018,768827,191,1608614,839584,769030,0.060113861995481827,967,0.1257447810064264
38,ANWAR ISMAIL BAGWAN,GEN,PUNE,844,9,IND,0,M,MAHARASHTRA,769018,768827,191,1608614,839584,769030,0.05246752794641847,844,0.10975035694873203
75,CHAVAN POPATRAO KISANRAO,SC,PUNE,801,15,IND,0,M,MAHARASHTRA,769018,768827,191,1608614,839584,769030,0.0497944192951199,801,0.10415881032693644
41,GAIKWAD VITTHAL BABURAO,SC,PUNE,795,14,IND,0,M,MAHARASHTRA,769018,768827,191,1608614,839584,769030,0.04942142739028754,795,0.10337859451924403
41,RAJIV DESHPANDE,GEN,PUNE,620,7,HEAP,0,M,MAHARASHTRA,769018,768827,191,1608614,839584,769030,0.038542496832677076,620,0.08062230012821546
76,KAMBLE SADANAND BHIMRAO,SC,PUNE,619,13,IND,0,M,MAHARASHTRA,769018,768827,191,1608614,839584,769030,0.03848033151520502,619,0.08049226416026672
35,SHINDE SACHIN NANA,GEN,PUNE,592,20,IND,0,M,MAHARASHTRA,769018,768827,191,1608614,839584,769030,0.036801867943459396,592,0.07698129302565089
42,PROF TRIBHUVAN SAMPAT,SC,PUNE,511,6,IJP,0,M,MAHARASHTRA,769018,768827,191,1608614,839584,769030,0.03176647722822256,511,0.06644837962180339
44,KANCHWALA NURUDDIN ALTAF HUSSEIN,GEN,PUNE,500,12,IND,0,M,MAHARASHTRA,769018,768827,191,1608614,839584,769030,0.031082658736029903,500,0.06501798397436731
43,ADAGALE BHAU RAMCHANDRA,SC,PUNE,485,8,IND,0,M,MAHARASHTRA,769018,768827,191,1608614,839584,769030,0.030150178973949004,485,0.06306744445513629
44,NITIN DATTATRAYA JAGTAP,GEN,PUNE,474,18,IND,1,M,MAHARASHTRA,769018,768827,191,1608614,839584,769030,0.029528525799228406,475,0.06176708477564894
49,AMTE VINOD RAMCHANDRA,GEN,PUNE,461,11,IND,0,M,MAHARASHTRA,769018,768827,191,1608614,839584,769030,0.02865821135461957,461,0.05994658122436666
55,SHAIKH IBRAHIM HUSAIN,GEN,PUNE,252,21,IND,2,M,MAHARASHTRA,769018,768827,191,1608614,839584,769030,0.01578999063790319,254,0.03302913585897859
63,PAWAR SHARADCHANDRA GOVINDRAO,GEN,BARAMATI,634176,1,NCP,379,M,MAHARASHTRA,893331,892726,605,1846635,971786,874849,34.36277336885741,634555,71.03246165195208
46,PRITHVIRAJ SAHEBRAO JACHAK,GEN,BARAMATI,211378,2,BJP,202,M,MAHARASHTRA,893331,892726,605,1846635,971786,874849,11.457597197063848,211580,23.684390220422216
46,KOLEKAR BALASAHEB BAPURAO,GEN,BARAMATI,30217,4,RSPS,13,M,MAHARASHTRA,893331,892726,605,1846635,971786,874849,1.637031681951225,30230,3.383964062592701
49,VISHWAKARMA PRALHAD RAMBICH,GEN,BARAMATI,16955,3,BSP,11,M,MAHARASHTRA,893331,892726,605,1846635,971786,874849,0.9187522168701449,16966,1.8991840650330056
66,LAXMANRAO PANDURANG JADHAV (PATIL),GEN,SATARA,280781,2,NCP,796,M,MAHARASHTRA,675012,673093,1919,1149290,571705,577585,24.50008265972905,281577,41.71436952231961
56,HINDURAO N NAIK NIMBALKAR,GEN,SATARA,276738,3,SHS,882,M,MAHARASHTRA,675012,673093,1919,1149290,571705,577585,24.15578313567507,277620,41.1281577216405
64,KADAM SURYAJIRAO ALIAS CHIMANRAO,GEN,SATARA,62313,6,IND,179,M,MAHARASHTRA,675012,673093,1919,1149290,571705,577585,5.437443987157288,62492,9.257909489016491
38,KHATAKE BAJARANG SUBHEDAR,GEN,SATARA,28304,4,RSPS,21,M,MAHARASHTRA,675012,673093,1919,1149290,571705,577585,2.464565079309835,28325,4.196221696799465
37,AMAR RAGHUNATH GAIKWAD,SC,SATARA,13473,1,BSP,29,M,MAHARASHTRA,675012,673093,1919,1149290,571705,577585,1.1748122754048151,13502,2.000260736105432
43,DR BHAGAWAN KHANDERAO ALIAS DR B K,GEN,SATARA,11484,5,LRP,12,M,MAHARASHTRA,675012,673093,1919,1149290,571705,577585,1.0002697317474267,11496,1.7030808341185046
63,PATIL SHRINIWAS DADASAHEB,GEN,KARAD,436333,2,NCP,399,M,MAHARASHTRA,714523,713822,701,1181744,589936,591808,36.956565889058886,436732,61.122175213394115
43,MANKUMARE VASANT DNYANDEV,GEN,KARAD,239717,3,SHS,285,M,MAHARASHTRA,714523,713822,701,1181744,589936,591808,20.309136327326392,240002,33.58912169377333
36,ADV KAMBLE PRABHAKAR MANSING,SC,KARAD,17351,1,BSP,10,M,MAHARASHTRA,714523,713822,701,1181744,589936,591808,1.4690999065787513,17361,2.4297328427496385
41,ANANDRAO TUKARAM THORAT,GEN,KARAD,12037,5,IND,3,M,MAHARASHTRA,714523,713822,701,1181744,589936,591808,1.0188331821443561,12040,1.6850402296357152
27,JADHAV BALIKRISHNA ALIAS BALASAHEB,GEN,KARAD,8384,4,RSPS,4,M,MAHARASHTRA,714523,713822,701,1181744,589936,591808,0.7097983996533936,8388,1.1739300204472074
56,PATIL PRAKASHBAPU VASANTDADA,GEN,SANGLI,304798,2,INC,250,M,MAHARASHTRA,692999,692122,877,1186416,601722,584694,25.711723375274776,305048,44.018533937278406
46,DEEPAK (BABA) ABASAHEB SHINDE,GEN,SANGLI,222866,1,BJP,559,M,MAHARASHTRA,692999,692122,877,1186416,601722,584694,18.831927418376015,223425,32.240306263068206
81,KRANTIVEER NAGNATH(ANNA),GEN,SANGLI,137084,4,SP,38,M,MAHARASHTRA,692999,692122,877,1186416,601722,584694,11.557666113740881,137122,19.78675293903743
61,SHANKARRAO BALKRISHNA KHEDKAR,GEN,SANGLI,10090,8,IND,0,M,MAHARASHTRA,692999,692122,877,1186416,601722,584694,0.8504605467222289,10090,1.4559905569849307
31,ADV SUHASE MADHUKAR MALLAPPA,SC,SANGLI,8250,3,BSP,17,M,MAHARASHTRA,692999,692122,877,1186416,601722,584694,0.6968044935334655,8267,1.192931014330468
64,GANAPATI TUKARAM KAMBLE (G T ),SC,SANGLI,3647,5,IND,7,M,MAHARASHTRA,692999,692122,877,1186416,601722,584694,0.30798640611724726,3654,0.5272734881291316
57,VANMORE NARAYAN APPA,SC,SANGLI,3070,7,IND,0,M,MAHARASHTRA,692999,692122,877,1186416,601722,584694,0.2587625251176653,3070,0.44300208225408694
43,PRAVIN KAVTHEKAR (JIWA MAHALE),GEN,SANGLI,2317,6,IND,6,M,MAHARASHTRA,692999,692122,877,1186416,601722,584694,0.19579978692128222,2323,0.3352097189173433
39,MANE NIVEDITA SAMBHAJIRAO,GEN,ICHALKARANJI,421825,2,NCP,447,F,MAHARASHTRA,791087,790264,823,1215059,612620,602439,34.753209514928905,422272,53.378705502681754
34,DR PATIL SANJAY (DADA) SHAMRAO,GEN,ICHALKARANJI,320862,1,SHS,361,M,MAHARASHTRA,791087,790264,823,1215059,612620,602439,26.436823232452088,321223,40.6052684470861
43,KAMBALE SUKUMAR DATTU,SC,ICHALKARANJI,20147,3,BBM,8,M,MAHARASHTRA,791087,790264,823,1215059,612620,602439,1.6587671874369887,20155,2.5477602337037517
32,MANE SUNITA ARVIND,SC,ICHALKARANJI,19701,5,IND,3,F,MAHARASHTRA,791087,790264,823,1215059,612620,602439,1.6216496482886837,19704,2.4907500692085702
34,PATIL SANJAY SHAMRAO,GEN,ICHALKARANJI,7729,4,IND,4,M,MAHARASHTRA,791087,790264,823,1215059,612620,602439,0.6364300005184933,7733,0.977515747319827
69,MANDLIK SADASHIVRAO DADOBA,GEN,KOLHAPUR,401217,2,NCP,705,M,MAHARASHTRA,813344,811534,1810,1162212,584148,578064,34.58250302010305,401922,49.41599126568832
32,MAHADIK DHANANJAY BHIMRAO,GEN,KOLHAPUR,386118,1,SHS,1051,M,MAHARASHTRA,813344,811534,1810,1162212,584148,578064,33.31311327021232,387169,47.60212161151985
45,PATRAKAR SUNANDA PRAKASH MORE,GEN,KOLHAPUR,13241,4,PWPI,25,F,MAHARASHTRA,813344,811534,1810,1162212,584148,578064,1.1414440738866918,13266,1.6310441830271079
66,WAGH SHANKARRAO KRISHNAJI,SC,KOLHAPUR,10958,3,BSP,29,M,MAHARASHTRA,813344,811534,1810,1162212,584148,578064,0.9453524830237512,10987,1.3508429397647244
55,DR THOKCHOM MEINYA,GEN,INNER MANIPUR,154034,1,INC,21,M,MANIPUR,416406,416376,30,740718,353619,387099,20.798063500549464,154055,36.99634491337781
55,MOIRANGTHEM NARA,GEN,INNER MANIPUR,104719,3,CPI,3,M,MANIPUR,416406,416376,30,740718,353619,387099,14.137904033653834,104722,25.149013222672107
68,LEISHANGTHEM CHANDRAMANI,GEN,INNER MANIPUR,88178,4,FPM,1,M,MANIPUR,416406,416376,30,740718,353619,387099,11.904530469085401,88179,21.176207835621966
67,THOUNAOJAM CHAOBA,GEN,INNER MANIPUR,66446,2,BJP,5,M,MANIPUR,416406,416376,30,740718,353619,387099,8.971160414624729,66451,15.958223464599453
64,NONGMAITHEM IBOYAIMA SINGH,GEN,INNER MANIPUR,1646,5,IND,0,M,MANIPUR,416406,416376,30,740718,353619,387099,0.22221682205643714,1646,0.3952872917297061
40,NONGMAITHEM HOMENDRO SINGH,GEN,INNER MANIPUR,1353,6,IND,0,M,MANIPUR,416406,416376,30,740718,353619,387099,0.1826606076806558,1353,0.32492327199896254
45,MANI CHARENAMEI,ST,OUTER MANIPUR (ST),229628,6,IND,6,M,MANIPUR,619151,618984,167,795792,392435,403357,28.856032732171222,229634,37.08852929253123
51,D LOLI ADANEE,ST,OUTER MANIPUR (ST),147385,2,BJP,56,M,MANIPUR,619151,618984,167,795792,392435,403357,18.527580071174377,147441,23.81341546730927
67,HOLKHOMANG HAOKIP,ST,OUTER MANIPUR (ST),107391,3,NCP,44,M,MANIPUR,619151,618984,167,795792,392435,403357,13.500387035808354,107435,17.351986833583407
46,KIM GANGTE,ST,OUTER MANIPUR (ST),77025,1,MPP,30,F,MANIPUR,619151,618984,167,795792,392435,403357,9.682806562518849,77055,12.445267794124536
42,ROSANGZUALA,ST,OUTER MANIPUR (ST),37440,5,JD(U),15,M,MANIPUR,619151,618984,167,795792,392435,403357,4.706631883708305,37455,6.049412824981306
